psc;ZUJ;ZUJ_pravdepodobnost
05342;543268;0.898704236939531
05342;543250;0.06067461949814891
05342;543209;0.040621143562320036
05340;543535;1.0
05332;526576;1.0
05331;526355;1.0
05323;543489;0.17359792924935288
05323;543519;0.8264020707506471
05322;526444;0.3639240506329114
05322;543403;0.6360759493670886
05321;543306;0.06597975415762834
05321;543331;0.8358640636297903
05321;543349;0.09815618221258135
05315;526398;0.2236248872858431
05315;526592;0.7763751127141569
05313;526363;0.2638934026649334
05313;543284;0.7361065973350667
05311;560154;0.8978057700121902
05311;543161;0.10219422998780983
05301;526533;1.0
05205;526355;1.0
05201;543667;0.02989818595276242
05201;526355;0.9155770324047754
05201;543586;0.05452478164246214
03301;543195;0.0946607788036933
99141;528242;0.4116766467065868
95621;528471;0.34134615384615385
93032;543829;0.0810938236680811
07801;528536;0.05166814289932093
07801;543861;0.07400846373388446
07801;543985;0.03523275268182265
07801;528722;0.839090640684972
07701;528447;1.0
07684;528102;0.20747849106551952
07684;528668;0.16743878226340173
07684;528510;0.6250827266710788
07683;528650;0.6006168080185043
07683;543969;0.39938319198149574
07682;513792;0.43857493857493857
07682;513806;0.5614250614250614
07681;528251;1.0
07664;544019;1.0
07662;528676;0.7515290519877675
07662;528340;0.2484709480122324
07661;528111;0.4138533178114086
07661;543934;0.14551804423748546
07661;528315;0.3533178114086147
07661;543781;0.08731082654249127
07653;528161;0.42923976608187137
07653;543764;0.13157894736842105
07653;543977;0.4391812865497076
07652;543900;0.3787991104521868
07652;543799;0.2168272794662713
07652;528552;0.4043736100815419
07651;528684;1.0
07643;528285;0.08500861573808156
07643;528188;0.22841278958452996
07643;528293;0.6865785946773885
07642;543896;0.5708285605192822
07642;528544;0.42917143948071784
07641;528323;0.26521739130434785
07641;528145;0.7347826086956522
07637;543811;0.3025210084033613
07637;528706;0.6974789915966386
07636;528561;0.37244897959183676
07636;543918;0.6275510204081632
07635;543772;0.7230609057782404
07635;528153;0.2769390942217595
07634;528498;0.46515151515151515
07634;543993;0.5348484848484848
07633;543756;1.0
07632;528269;0.11648079306071871
07632;528129;0.1734820322180917
07632;528170;0.7100371747211895
07631;513831;0.06614654002713705
07631;543802;0.7723880597014925
07631;543926;0.1614654002713704
07622;528382;0.16314553990610328
07622;543951;0.8368544600938967
07617;528609;1.0
07616;513849;0.3025018953752843
07616;544001;0.6974981046247157
07615;543845;0.43893333333333334
07615;528374;0.5610666666666667
07614;528587;0.5280048440811383
07614;528501;0.37844383893430217
07614;528528;0.09355131698455948
07613;528421;0.8500506585612969
07613;528226;0.14994934143870314
07612;528218;0.4650997150997151
07612;543748;0.5349002849002849
07605;528200;0.24322069253233208
07605;528234;0.4885273258239466
07605;544035;0.2682519816437213
07603;543730;0.2633534602879703
07603;528366;0.7366465397120298
07602;544043;0.22857142857142856
07602;528617;0.46122448979591835
07602;528412;0.13424036281179139
07602;528480;0.17596371882086168
07601;544027;0.8597560975609756
07601;528439;0.1402439024390244
07501;528358;0.017138820730165812
07501;528641;0.02784593650085508
07501;528099;0.8630009666146182
07501;528625;0.025243512528812552
07501;544019;0.06677076362554837
06723;528587;0.4479835602363216
05918;528455;0.09780865847140567
